Fullerton Municipal, CA, USA
month,day,hour,Dry Bulb Temp,Wet Bulb Temp,Rel Humidity,Wind Speed,Wind Direction,
 , , ,degrees F,degrees F,percent,mph,degrees,
1,21,15,69.8,50.050003,21.0,5.816023,270.0,
1,21,16,69.8,50.800003,23.0,5.816023,290.0,
1,21,17,64.4,49.4,32.0,4.697557,300.0,
1,21,18,60.8,48.466667,39.0,4.697557,290.0,
1,21,19,57.2,47.36667,47.0,0.0,0.0,
1,21,20,55.4,46.56667,51.0,0.0,0.0,
1,21,21,53.42,45.42,53.0,0.0,0.0,
1,21,22,51.8,44.1,54.0,0.0,0.0,
1,21,23,50.54,42.70667,52.0,0.0,0.0,
1,21,24,49.64,41.39,49.0,0.0,0.0,
1,22,1,48.2,40.2,49.0,0.0,0.0,
1,22,2,46.4,40.06667,57.0,0.0,0.0,
1,22,3,46.4,39.56667,54.0,1.118466,40.0,
1,22,4,46.4,39.06667,51.0,2.236932,80.0,
1,22,5,46.4,38.56667,48.0,3.3553982,120.0,
1,22,6,47.84,39.34,45.0,7.3818755,70.0,
1,22,7,47.3,38.8,44.0,4.2501707,90.0,
1,22,8,50.36,40.86,42.0,3.8027847,120.0,
1,22,9,56.3,43.6,33.0,4.697557,150.0,
1,22,10,62.239998,45.539997,23.0,9.618808,160.0,
1,22,11,67.1,47.766666,19.0,5.59233,130.0,
1,22,12,70.34,48.339996,14.0,5.368637,270.0,
1,22,13,71.6,48.766666,13.0,4.697557,220.0,
1,22,14,73.4,49.9,13.0,6.9344893,220.0,
1,22,15,73.4,49.9,13.0,3.3553982,230.0,
1,22,16,71.6,49.35,15.0,5.816023,230.0,
1,22,17,69.8,48.550003,16.0,4.697557,200.0,
1,22,18,64.4,47.56667,25.0,0.0,0.0,
1,22,19,60.8,46.466667,31.0,0.0,0.0,
1,22,20,59.0,45.0,30.0,0.0,0.0,
1,22,21,55.4,44.56667,41.0,3.3553982,180.0,
1,22,22,53.6,44.35,47.0,0.0,0.0,
1,22,23,51.8,43.466667,50.0,0.0,0.0,
1,22,24,50.0,42.0,50.0,0.0,0.0,
1,23,1,48.92,41.086666,50.0,0.0,0.0,
1,23,2,48.2,40.2,49.0,0.0,0.0,
1,23,3,46.4,39.2,52.0,4.697557,70.0,
1,23,4,48.2,39.7,45.0,0.0,0.0,
1,23,5,44.6,39.1,61.0,0.0,0.0,
1,23,6,44.6,39.1,61.0,4.697557,300.0,
1,23,7,44.6,39.1,61.0,0.0,0.0,
1,23,8,49.64,42.64,56.0,1.7895457,80.0,
1,23,9,57.2,47.36667,47.0,3.3553982,160.0,
1,23,10,62.6,51.266666,45.0,4.697557,190.0,
1,23,11,66.2,54.366665,46.0,5.816023,210.0,
1,23,12,69.8,51.550003,26.0,5.816023,220.0,
1,23,13,69.8,50.800003,23.0,5.816023,230.0,
1,23,14,71.6,51.1,20.0,5.816023,270.0,
1,23,15,69.8,52.300003,28.0,6.9344893,200.0,
1,23,16,66.2,54.999996,49.0,5.816023,210.0,
1,23,17,66.2,50.199997,30.0,6.9344893,290.0,
1,23,18,62.6,49.766666,39.0,3.3553982,290.0,
1,23,19,60.8,50.466667,48.0,0.0,0.0,
1,23,20,53.6,46.35,58.0,0.0,0.0,
1,23,21,53.6,46.35,58.0,0.0,0.0,
1,23,22,51.8,46.3,66.0,5.816023,80.0,
1,23,23,51.8,47.05,71.0,0.0,0.0,
1,23,24,50.0,46.25,76.0,0.0,0.0,
1,24,1,48.2,44.7,76.0,4.697557,100.0,
1,24,2,50.0,46.25,76.0,4.697557,90.0,
1,24,3,48.2,43.86667,71.0,4.697557,80.0,
1,24,4,51.8,45.466667,62.0,5.816023,90.0,
1,24,5,51.8,45.466667,62.0,4.697557,100.0,
1,24,6,51.8,46.3,66.0,5.816023,90.0,
1,24,7,50.9,45.2,65.0,5.816023,100.0,
1,24,8,51.8,45.466667,62.0,5.816023,100.0,
1,24,9,53.6,47.1,62.0,6.9344893,90.0,
1,24,10,55.4,49.56667,67.0,6.9344893,90.0,
1,24,11,57.2,52.2,72.0,3.3553982,150.0,
1,24,12,59.0,52.8,67.0,6.9344893,220.0,
1,24,13,57.2,51.2,67.0,6.9344893,220.0,
1,24,14,57.2,51.2,67.0,6.9344893,190.0,
1,24,15,57.92,50.92,62.0,5.816023,190.0,
1,24,16,57.2,50.45,63.0,5.816023,190.0,
1,24,17,55.4,49.56667,67.0,5.816023,190.0,
1,24,18,55.4,49.56667,67.0,5.816023,180.0,
1,24,19,55.4,50.56667,72.0,4.697557,220.0,
1,24,20,53.6,49.6,76.0,3.3553982,220.0,
1,24,21,53.6,49.6,76.0,0.0,0.0,
1,24,22,53.6,49.6,76.0,0.0,0.0,
1,24,23,53.6,49.6,76.0,0.0,0.0,
1,24,24,51.8,48.966667,82.0,0.0,0.0,
1,25,1,53.6,49.6,76.0,0.0,0.0,
1,25,2,53.6,49.6,76.0,4.697557,80.0,
1,25,3,53.78,49.78,76.0,4.0264773,80.0,
1,25,4,53.6,49.6,76.0,3.3553982,80.0,
1,25,5,51.8,48.966667,82.0,0.0,0.0,
1,25,6,51.8,48.966667,82.0,4.697557,80.0,
1,25,7,51.8,48.966667,82.0,0.0,0.0,
1,25,8,53.6,49.6,76.0,3.3553982,80.0,
1,25,9,55.4,50.56667,72.0,4.697557,90.0,
1,25,10,57.2,52.2,72.0,0.0,0.0,
1,25,11,59.0,51.25,59.0,0.0,0.0,
1,25,12,60.8,50.466667,48.0,4.697557,320.0,
1,25,13,64.4,51.15,39.0,4.697557,280.0,
1,25,14,62.6,51.266666,45.0,4.697557,240.0,
1,25,15,64.4,53.56667,49.0,6.9344893,200.0,
1,25,16,62.6,53.399998,55.0,8.052955,220.0,
1,25,17,60.8,51.966667,55.0,8.052955,220.0,
1,25,18,57.2,51.2,67.0,6.9344893,290.0,
1,25,19,55.4,50.56667,72.0,3.3553982,290.0,
1,25,20,53.6,49.6,76.0,0.0,0.0,
1,25,21,53.6,49.6,76.0,0.0,0.0,
1,25,22,51.8,47.966667,76.0,3.3553982,110.0,
1,25,23,53.6,49.6,76.0,3.3553982,60.0,
1,25,24,50.0,48.0,87.0,6.9344893,80.0,
1,26,1,48.2,46.2,87.0,5.816023,90.0,
1,26,2,48.2,46.2,87.0,0.0,0.0,
1,26,3,46.4,44.56667,87.0,0.0,0.0,
1,26,4,46.4,44.56667,87.0,3.3553982,90.0,
1,26,5,46.4,44.56667,87.0,5.816023,80.0,
1,26,6,48.2,46.2,87.0,5.816023,90.0,
1,26,7,46.4,44.56667,87.0,5.816023,100.0,
1,26,8,48.2,46.2,87.0,5.816023,90.0,
1,26,9,53.6,48.766666,71.0,4.697557,100.0,
1,26,10,57.2,51.2,67.0,0.0,0.0,
1,26,11,60.8,51.966667,55.0,0.0,0.0,
1,26,12,62.6,52.766666,52.0,5.816023,320.0,
1,26,13,64.4,53.56667,49.0,4.697557,290.0,
1,26,14,64.4,54.4,52.0,6.9344893,250.0,
1,26,15,62.6,54.35,59.0,6.9344893,210.0,
1,26,16,60.8,53.6,63.0,9.171421,220.0,
1,26,17,59.0,52.8,67.0,6.9344893,210.0,
1,26,18,57.2,52.2,72.0,3.3553982,210.0,
1,26,19,55.4,52.4,82.0,3.3553982,200.0,
1,26,20,55.4,52.4,82.0,0.0,0.0,
1,26,21,53.6,50.6,82.0,0.0,0.0,
1,26,22,51.8,49.8,87.0,0.0,0.0,
1,26,23,53.6,50.6,82.0,0.0,0.0,
1,26,24,51.8,49.8,87.0,0.0,0.0,
1,27,1,50.0,48.0,87.0,3.3553982,90.0,
1,27,2,48.2,47.2,93.0,0.0,0.0,
1,27,3,48.2,47.2,93.0,3.3553982,90.0,
1,27,4,48.2,47.2,93.0,3.3553982,90.0,
1,27,5,48.2,46.2,87.0,4.697557,100.0,
1,27,6,46.4,45.4,93.0,0.0,0.0,
1,27,7,46.4,45.4,93.0,0.0,0.0,
1,27,8,51.8,48.966667,82.0,5.816023,80.0,
1,27,9,53.6,49.6,76.0,4.697557,100.0,
1,27,10,57.2,52.2,72.0,0.0,0.0,
1,27,11,60.8,53.6,63.0,3.3553982,70.0,
1,27,12,60.8,52.8,59.0,3.3553982,140.0,
1,27,13,64.4,54.4,52.0,4.697557,160.0,
1,27,14,62.6,54.35,59.0,3.3553982,180.0,
1,27,15,62.6,53.399998,55.0,10.289887,200.0,
1,27,16,62.6,53.399998,55.0,9.171421,200.0,
1,27,17,60.8,53.6,63.0,5.816023,240.0,
1,27,18,57.2,51.2,67.0,6.9344893,270.0,
1,27,19,57.2,52.2,72.0,4.697557,250.0,
1,27,20,57.2,52.2,72.0,0.0,0.0,
1,27,21,57.2,52.2,72.0,4.697557,110.0,
1,27,22,57.2,52.2,72.0,3.3553982,160.0,
1,27,23,57.2,53.2,77.0,0.0,0.0,
1,27,24,55.4,53.4,88.0,0.0,0.0,
1,28,1,55.4,53.4,88.0,4.697557,120.0,
1,28,2,53.6,52.6,94.0,8.052955,80.0,
1,28,3,53.6,52.6,94.0,5.816023,90.0,
1,28,4,53.6,52.6,94.0,0.0,0.0,
1,28,5,53.6,51.6,88.0,0.0,0.0,
1,28,6,51.8,50.8,94.0,3.3553982,20.0,
1,28,7,53.6,52.6,94.0,3.3553982,40.0,
1,28,8,53.6,52.6,94.0,3.3553982,30.0,
1,28,9,57.2,54.0,82.0,3.3553982,20.0,
1,28,10,57.2,54.0,82.0,4.697557,20.0,
1,28,11,60.8,55.466667,72.0,3.3553982,10.0,
1,28,12,60.8,54.6,68.0,0.0,0.0,
1,28,13,64.4,55.9,59.0,4.697557,330.0,
1,28,14,64.4,55.15,56.0,5.816023,290.0,
1,28,15,64.4,57.06667,64.0,8.052955,210.0,
1,28,16,62.6,56.266666,68.0,8.052955,190.0,
1,28,17,60.8,55.466667,72.0,5.816023,200.0,
1,28,18,60.8,53.6,63.0,0.0,0.0,
1,28,19,57.2,53.2,77.0,0.0,0.0,
1,28,20,57.2,55.2,88.0,0.0,0.0,
1,28,21,55.4,53.4,88.0,0.0,0.0,
1,28,22,51.8,50.8,94.0,0.0,0.0,
1,28,23,51.8,49.8,87.0,4.697557,90.0,
1,28,24,51.8,49.8,87.0,0.0,0.0,
1,29,1,48.2,47.2,93.0,0.0,0.0,
1,29,2,48.2,47.2,93.0,0.0,0.0,
1,29,3,48.2,47.2,93.0,0.0,0.0,
1,29,4,46.4,45.4,93.0,3.3553982,100.0,
1,29,5,46.4,45.4,93.0,0.0,0.0,
1,29,6,46.4,45.4,93.0,0.0,0.0,
1,29,7,46.4,45.4,93.0,0.0,0.0,
1,29,8,48.2,46.2,87.0,3.3553982,80.0,
1,29,9,53.6,48.766666,71.0,3.3553982,70.0,
1,29,10,57.739998,51.239998,64.0,1.7895457,40.0,
1,29,11,60.8,52.8,59.0,0.0,0.0,
1,29,12,64.4,54.4,52.0,4.697557,240.0,
1,29,13,66.2,54.999996,49.0,3.3553982,230.0,
1,29,14,66.2,57.699997,60.0,6.9344893,220.0,
1,29,15,66.2,56.699997,56.0,6.9344893,230.0,
1,29,16,64.4,55.9,59.0,6.9344893,200.0,
1,29,17,62.6,54.35,59.0,5.816023,210.0,
1,29,18,60.8,54.6,68.0,0.0,0.0,
1,29,19,59.0,52.8,67.0,4.697557,290.0,
1,29,20,55.4,51.4,77.0,0.0,0.0,
1,29,21,53.6,50.6,82.0,0.0,0.0,
1,29,22,51.8,49.8,87.0,0.0,0.0,
1,29,23,51.8,49.8,87.0,0.0,0.0,
1,29,24,50.0,48.0,87.0,3.3553982,80.0,
1,30,1,48.2,47.2,93.0,0.0,0.0,
1,30,2,48.2,46.2,87.0,0.0,0.0,
1,30,3,46.4,44.56667,87.0,4.697557,80.0,
1,30,4,46.4,44.56667,87.0,4.697557,90.0,
1,30,5,46.4,44.56667,87.0,0.0,0.0,
1,30,6,44.6,43.6,93.0,0.0,0.0,
1,30,7,46.4,44.56667,87.0,3.3553982,100.0,
1,30,8,48.2,46.2,87.0,0.0,0.0,
1,30,9,55.4,49.56667,67.0,0.0,0.0,
1,30,10,59.0,53.8,72.0,4.697557,250.0,
1,30,11,62.6,55.266666,63.0,3.3553982,240.0,
1,30,12,64.4,55.15,56.0,5.816023,240.0,
1,30,13,66.2,56.699997,56.0,5.816023,230.0,
1,30,14,66.2,55.866665,52.0,5.816023,230.0,
1,30,15,64.4,55.15,56.0,8.052955,220.0,
1,30,16,62.6,54.35,59.0,8.052955,220.0,
1,30,17,59.0,53.8,72.0,8.052955,220.0,
1,30,18,57.2,54.0,82.0,5.816023,190.0,
1,30,19,55.4,53.4,88.0,4.697557,160.0,
1,30,20,55.4,53.4,88.0,4.697557,160.0,
1,30,21,55.4,53.4,88.0,3.3553982,180.0,
1,30,22,57.2,54.0,82.0,6.9344893,160.0,
1,30,23,55.4,52.4,82.0,6.9344893,140.0,
1,30,24,55.4,52.4,82.0,5.816023,110.0,
1,31,1,55.4,51.4,77.0,8.052955,150.0,
1,31,2,55.4,51.4,77.0,0.0,0.0,
1,31,3,55.4,51.4,77.0,3.3553982,170.0,
1,31,4,51.8,49.8,87.0,0.0,0.0,
1,31,5,51.8,49.8,87.0,0.0,0.0,
1,31,6,50.0,49.0,93.0,0.0,0.0,
1,31,7,50.0,48.0,87.0,4.697557,230.0,
1,31,8,51.8,49.8,87.0,0.0,0.0,
1,31,9,55.4,51.4,77.0,3.3553982,100.0,
1,31,10,57.2,51.2,67.0,0.0,0.0,
1,31,11,62.6,53.399998,55.0,4.697557,330.0,
1,31,12,62.6,51.85,48.0,5.816023,300.0,
1,31,13,64.4,49.4,32.0,4.697557,330.0,
1,31,14,66.2,49.699997,28.0,5.816023,350.0,
1,31,15,64.4,51.15,39.0,10.289887,250.0,
1,31,16,62.6,50.6,42.0,6.9344893,250.0,
1,31,17,60.8,49.05,42.0,5.816023,250.0,
1,31,18,59.0,48.166668,44.0,4.697557,220.0,
1,31,19,57.2,42.95,27.0,4.697557,190.0,
1,31,20,55.4,42.06667,29.0,3.3553982,120.0,
1,31,21,51.8,44.8,58.0,4.697557,80.0,
1,31,22,50.72,45.22,66.0,4.0264773,70.0,
1,31,23,49.82,44.486668,66.0,3.3553982,90.0,
1,31,24,48.74,43.49,66.0,2.6843185,60.0,
2,1,1,47.66,41.826668,61.0,2.0132387,0.0,
2,1,2,46.58,40.74667,61.0,1.3421593,0.0,
2,1,3,45.68,40.84667,66.0,0.67107964,0.0,
2,1,4,44.6,40.35,70.0,0.0,0.0,
2,1,5,44.6,40.35,70.0,0.0,0.0,
2,1,6,44.6,40.35,70.0,0.0,0.0,
2,1,7,44.6,40.35,70.0,6.9344893,110.0,
2,1,8,53.6,44.85,50.0,0.0,0.0,
2,1,9,60.8,49.05,42.0,0.0,0.0,
2,1,10,66.2,50.199997,30.0,4.697557,360.0,
2,1,11,69.8,50.800003,23.0,0.0,0.0,
2,1,12,69.8,50.050003,21.0,0.0,0.0,
2,1,13,71.6,51.266666,21.0,5.816023,360.0,
2,1,14,73.4,51.56667,18.0,0.0,0.0,
2,1,15,73.4,51.56667,18.0,0.0,0.0,
2,1,16,73.4,51.56667,18.0,4.697557,320.0,
2,1,17,69.8,51.300003,25.0,6.9344893,300.0,
2,1,18,64.4,49.9,34.0,0.0,0.0,
2,1,19,60.8,49.05,42.0,8.052955,100.0,
2,1,20,60.8,47.8,36.0,3.3553982,70.0,
2,1,21,66.2,45.699997,14.0,10.289887,40.0,
2,1,22,64.4,46.06667,19.0,9.171421,60.0,
2,1,23,62.6,45.85,23.0,13.8689785,70.0,
2,1,24,62.6,44.766666,19.0,13.8689785,70.0,
2,2,1,62.6,45.266666,21.0,8.052955,70.0,
2,2,2,62.6,44.766666,19.0,21.921934,70.0,
2,2,3,62.6,44.766666,19.0,13.8689785,70.0,
2,2,4,62.6,44.766666,19.0,14.987444,60.0,
2,2,5,62.6,44.766666,19.0,11.408353,40.0,
2,2,6,57.2,42.95,27.0,5.816023,100.0,
2,2,7,53.6,41.766666,34.0,4.697557,70.0,
2,2,8,62.6,45.85,23.0,5.816023,30.0,
2,2,9,62.6,47.35,29.0,0.0,0.0,
2,2,10,66.2,48.699997,24.0,5.816023,10.0,
2,2,11,69.8,50.050003,21.0,5.816023,20.0,
2,2,12,71.24,49.739998,17.0,5.368637,30.0,
2,2,13,71.6,49.35,15.0,4.697557,40.0,
2,2,14,73.4,50.06667,14.0,6.9344893,50.0,
2,2,15,73.4,50.06667,14.0,11.408353,60.0,
2,2,16,71.6,50.1,17.0,19.461308,80.0,
2,2,17,69.8,48.300003,15.0,8.052955,60.0,
2,2,18,66.2,46.699997,17.0,4.697557,60.0,
2,2,19,62.6,45.85,23.0,4.697557,60.0,
2,2,20,62.6,45.266666,21.0,9.171421,70.0,
2,2,21,62.6,44.766666,19.0,10.289887,60.0,
2,2,22,64.4,45.65,18.0,13.8689785,70.0,
2,2,23,62.6,44.766666,19.0,5.816023,50.0,
2,2,24,55.4,44.06667,38.0,4.697557,360.0,
2,3,1,57.2,44.7,35.0,4.697557,300.0,
2,3,2,53.6,43.1,40.0,4.697557,340.0,
2,3,3,50.0,42.0,50.0,0.0,0.0,
2,3,4,51.8,42.1,43.0,0.0,0.0,
2,3,5,50.0,42.0,50.0,3.3553982,360.0,
2,3,6,48.2,41.7,57.0,5.816023,350.0,
2,3,7,50.0,42.666668,54.0,0.0,0.0,
2,3,8,53.6,44.85,50.0,0.0,0.0,
2,3,9,66.2,47.949997,22.0,5.816023,10.0,
2,3,10,68.0,48.3,19.0,19.461308,80.0,
2,3,11,69.8,48.550003,16.0,25.277332,80.0,
2,3,12,71.6,50.1,17.0,24.158867,70.0,
2,3,13,73.4,49.9,13.0,10.289887,20.0,
2,3,14,73.4,49.9,13.0,18.342842,70.0,
2,3,15,71.6,50.1,17.0,16.10591,70.0,
2,3,16,71.6,50.1,17.0,16.10591,80.0,
2,3,17,69.8,49.300003,18.0,13.8689785,70.0,
2,3,18,66.2,47.449997,20.0,12.750512,80.0,
2,3,19,64.4,47.06667,23.0,4.697557,70.0,
2,3,20,59.0,44.5,28.0,0.0,0.0,
2,3,21,60.8,44.8,24.0,4.697557,350.0,
2,3,22,55.4,43.4,35.0,4.697557,10.0,
2,3,23,53.6,43.1,40.0,4.697557,90.0,
2,3,24,53.6,43.1,40.0,0.0,0.0,
2,4,1,51.8,42.1,43.0,0.0,0.0,
2,4,2,51.8,42.1,43.0,4.697557,310.0,
2,4,3,51.8,42.1,43.0,0.0,0.0,
2,4,4,48.2,40.86667,53.0,0.0,0.0,
2,4,5,46.4,40.56667,61.0,0.0,0.0,
2,4,6,46.4,40.56667,61.0,0.0,0.0,
2,4,7,44.6,39.766666,66.0,0.0,0.0,
2,4,8,51.8,44.1,54.0,0.0,0.0,
2,4,9,62.6,48.6,34.0,0.0,0.0,
2,4,10,71.6,51.266666,21.0,5.816023,60.0,
2,4,11,75.2,51.866665,16.0,12.750512,60.0,
2,4,12,75.2,52.366665,17.0,10.289887,100.0,
2,4,13,75.2,51.866665,16.0,8.052955,120.0,
2,4,14,77.0,52.666668,15.0,4.697557,30.0,
2,4,15,77.0,52.666668,15.0,8.052955,110.0,
2,4,16,75.2,52.366665,17.0,10.289887,80.0,
2,4,17,73.4,51.56667,18.0,4.697557,100.0,
2,4,18,69.8,50.800003,23.0,3.3553982,290.0,
2,4,19,62.6,49.766666,39.0,0.0,0.0,
2,4,20,60.8,49.05,42.0,0.0,0.0,
2,4,21,57.2,47.36667,47.0,0.0,0.0,
2,4,22,55.4,46.56667,51.0,0.0,0.0,
2,4,23,51.8,44.8,58.0,0.0,0.0,
2,4,24,51.8,44.8,58.0,0.0,0.0,
2,5,1,51.8,44.8,58.0,3.3553982,30.0,
2,5,2,50.0,43.166668,57.0,8.052955,80.0,
2,5,3,50.0,43.166668,57.0,0.0,0.0,
2,5,4,46.4,41.4,66.0,3.3553982,330.0,
2,5,5,48.2,41.7,57.0,5.816023,90.0,
2,5,6,46.4,41.4,66.0,0.0,0.0,
2,5,7,48.2,41.7,57.0,4.697557,100.0,
2,5,8,51.8,44.1,54.0,0.0,0.0,
2,5,9,55.4,46.56667,51.0,3.3553982,70.0,
2,5,10,59.0,48.166668,44.0,4.697557,100.0,
2,5,11,62.6,51.266666,45.0,0.0,0.0,
2,5,12,62.6,53.399998,55.0,3.3553982,110.0,
2,5,13,64.4,54.4,52.0,5.816023,150.0,
2,5,14,64.4,54.4,52.0,5.816023,180.0,
2,5,15,64.4,55.9,59.0,8.052955,210.0,
2,5,16,64.4,55.15,56.0,5.816023,210.0,
2,5,17,61.88,53.88,60.0,4.697557,180.0,
2,5,18,59.0,52.8,67.0,3.3553982,150.0,
2,5,19,57.2,52.2,72.0,4.697557,150.0,
2,5,20,55.4,51.4,77.0,0.0,0.0,
2,5,21,51.8,49.8,87.0,3.3553982,100.0,
2,5,22,51.8,48.966667,82.0,0.0,0.0,
2,5,23,51.8,49.8,87.0,6.9344893,80.0,
2,5,24,53.6,50.6,82.0,5.816023,90.0,
2,6,1,53.6,49.6,76.0,8.052955,90.0,
2,6,2,53.6,49.6,76.0,4.697557,70.0,
2,6,3,51.8,48.966667,82.0,5.816023,90.0,
2,6,4,53.6,48.766666,71.0,5.816023,90.0,
2,6,5,51.8,47.966667,76.0,11.408353,90.0,
2,6,6,53.6,49.6,76.0,8.052955,80.0,
2,6,7,53.6,49.6,76.0,9.171421,80.0,
2,6,8,53.6,50.6,82.0,9.171421,90.0,
2,6,9,53.6,50.6,82.0,8.052955,90.0,
2,6,10,55.4,53.4,88.0,8.052955,80.0,
2,6,11,55.4,53.4,88.0,9.171421,110.0,
2,6,12,57.2,52.2,72.0,8.052955,160.0,
2,6,13,57.2,50.45,63.0,6.9344893,160.0,
2,6,14,60.8,51.966667,55.0,10.289887,150.0,
2,6,15,60.8,51.966667,55.0,9.171421,160.0,
2,6,16,57.2,50.45,63.0,6.9344893,150.0,
2,6,17,57.2,50.45,63.0,6.9344893,140.0,
2,6,18,55.4,50.56667,72.0,9.171421,110.0,
2,6,19,53.6,48.766666,71.0,5.816023,90.0,
2,6,20,53.6,49.6,76.0,5.816023,90.0,
2,6,21,53.6,48.766666,71.0,5.816023,100.0,
2,6,22,51.8,47.966667,76.0,3.3553982,60.0,
2,6,23,51.8,47.966667,76.0,0.0,0.0,
2,6,24,51.8,47.966667,76.0,5.816023,80.0,
2,7,1,51.8,47.966667,76.0,0.0,0.0,
2,7,2,51.8,47.966667,76.0,3.3553982,100.0,
2,7,3,53.6,48.766666,71.0,3.3553982,70.0,
2,7,4,51.8,48.966667,82.0,3.3553982,60.0,
2,7,5,51.8,48.966667,82.0,6.9344893,80.0,
2,7,6,51.8,48.966667,82.0,4.697557,80.0,
2,7,7,50.0,47.166668,82.0,3.3553982,70.0,
2,7,8,53.6,49.6,76.0,5.816023,100.0,
2,7,9,55.4,51.4,77.0,4.697557,80.0,
2,7,10,57.2,52.2,72.0,3.3553982,80.0,
2,7,11,57.2,52.2,72.0,3.3553982,150.0,
2,7,12,59.0,52.8,67.0,0.0,0.0,
2,7,13,60.8,53.6,63.0,0.0,0.0,
2,7,14,59.0,52.8,67.0,6.9344893,160.0,
2,7,15,59.0,52.8,67.0,8.052955,210.0,
2,7,16,59.0,52.8,67.0,8.052955,210.0,
2,7,17,57.2,52.2,72.0,4.697557,200.0,
2,7,18,55.4,51.4,77.0,5.816023,220.0,
2,7,19,55.4,50.56667,72.0,3.3553982,230.0,
2,7,20,53.6,49.6,76.0,0.0,0.0,
2,7,21,53.6,49.6,76.0,0.0,0.0,
2,7,22,53.6,49.6,76.0,0.0,0.0,
2,7,23,53.6,49.6,76.0,0.0,0.0,
2,7,24,51.8,48.966667,82.0,0.0,0.0,
2,8,1,50.0,48.0,87.0,0.0,0.0,
2,8,2,48.2,46.2,87.0,4.697557,70.0,
2,8,3,48.2,46.2,87.0,0.0,0.0,
2,8,4,48.2,46.2,87.0,3.3553982,80.0,
2,8,5,50.0,48.0,87.0,0.0,0.0,
2,8,6,48.2,46.2,87.0,0.0,0.0,
2,8,7,48.2,46.2,87.0,3.3553982,80.0,
2,8,8,51.8,48.966667,82.0,0.0,0.0,
2,8,9,57.2,52.2,72.0,0.0,0.0,
2,8,10,60.8,52.8,59.0,0.0,0.0,
2,8,11,62.6,53.399998,55.0,3.3553982,320.0,
2,8,12,64.4,53.56667,49.0,4.697557,290.0,
2,8,13,64.4,52.56667,45.0,5.816023,250.0,
2,8,14,64.4,55.15,56.0,11.408353,210.0,
2,8,15,64.4,54.4,52.0,8.052955,220.0,
2,8,16,64.4,53.56667,49.0,3.3553982,260.0,
2,8,17,62.6,52.766666,52.0,5.816023,300.0,
2,8,18,60.8,51.966667,55.0,3.3553982,290.0,
2,8,19,59.0,51.25,59.0,0.0,0.0,
2,8,20,57.2,51.2,67.0,3.3553982,280.0,
2,8,21,53.6,49.6,76.0,0.0,0.0,
2,8,22,51.8,47.966667,76.0,0.0,0.0,
2,8,23,51.8,47.966667,76.0,0.0,0.0,
2,8,24,51.8,47.966667,76.0,0.0,0.0,
2,9,1,48.2,46.2,87.0,5.816023,80.0,
2,9,2,48.2,46.2,87.0,0.0,0.0,
2,9,3,48.2,45.36667,81.0,0.0,0.0,
2,9,4,46.4,44.56667,87.0,0.0,0.0,
2,9,5,46.4,44.56667,87.0,3.3553982,40.0,
2,9,6,44.6,43.6,93.0,3.3553982,70.0,
2,9,7,44.6,42.766666,87.0,3.3553982,110.0,
2,9,8,53.6,46.35,58.0,8.052955,60.0,
2,9,9,62.6,49.766666,39.0,12.750512,40.0,
2,9,10,64.4,50.65,37.0,13.8689785,70.0,
2,9,11,69.8,51.550003,26.0,11.408353,70.0,
2,9,12,71.6,52.6,25.0,12.750512,60.0,
2,9,13,71.6,52.6,25.0,11.408353,90.0,
2,9,14,71.6,52.6,25.0,5.816023,150.0,
2,9,15,71.6,53.1,27.0,9.171421,210.0,
2,9,16,71.6,52.6,25.0,0.0,0.0,
2,9,17,68.0,51.0,28.0,8.052955,200.0,
2,9,18,64.4,49.9,34.0,0.0,0.0,
2,9,19,62.6,49.766666,39.0,0.0,0.0,
2,9,20,57.2,48.2,51.0,0.0,0.0,
2,9,21,57.2,48.2,51.0,0.0,0.0,
2,9,22,62.6,48.6,34.0,5.816023,60.0,
2,9,23,57.2,47.36667,47.0,0.0,0.0,
2,9,24,57.2,48.2,51.0,0.0,0.0,
2,10,1,55.4,46.56667,51.0,0.0,0.0,
2,10,2,59.0,47.0,39.0,4.697557,50.0,
2,10,3,60.8,47.8,36.0,8.052955,40.0,
2,10,4,60.8,47.3,34.0,6.9344893,50.0,
2,10,5,55.4,46.56667,51.0,0.0,0.0,
2,10,6,51.8,44.8,58.0,0.0,0.0,
2,10,7,51.8,44.8,58.0,0.0,0.0,
2,10,8,60.8,47.8,36.0,4.697557,70.0,
2,10,9,62.6,49.1,36.0,6.9344893,50.0,
2,10,10,64.4,49.9,34.0,4.697557,20.0,
2,10,11,69.8,52.300003,28.0,12.750512,80.0,
2,10,12,71.6,53.1,27.0,13.8689785,90.0,
2,10,13,71.6,53.1,27.0,13.8689785,90.0,
2,10,14,66.2,51.199997,34.0,12.750512,160.0,
2,10,15,64.4,52.56667,45.0,8.052955,180.0,
2,10,16,62.6,53.399998,55.0,3.3553982,120.0,
2,10,17,62.6,53.399998,55.0,4.697557,60.0,
2,10,18,62.6,53.399998,55.0,0.0,0.0,
2,10,19,62.6,53.399998,55.0,4.697557,40.0,
2,10,20,62.6,53.399998,55.0,5.816023,50.0,
2,10,21,62.6,52.766666,52.0,17.224377,80.0,
2,10,22,60.8,52.8,59.0,17.224377,90.0,
2,10,23,57.2,52.2,72.0,16.10591,80.0,
2,10,24,57.2,52.2,72.0,16.10591,80.0,
2,11,1,55.4,52.4,82.0,8.052955,50.0,
